车牌号,num_events,total_repeat_count,total_low_speed_count,first_start,last_end,total_duration_min,mean_duration_min,low_event_count,mean_speed_kmh,median_speed_kmh
EF4QAECK,1,3,1,2024-05-01 19:39:40.799,2024-05-01 21:08:45.079,89.07133333333333,89.07133333333333,5,1.537483712668782,0.4405413567988502
EF4QE5D,2,7,2,2024-05-01 13:47:52.348,2024-05-01 14:42:16.314,107.85683333333333,53.928416666666664,9,1.291351056778954,0.1618268452755551
EF4UCY8,1,3,2,2024-05-02 14:32:30.662,2024-05-02 15:16:45.153,44.24151666666667,44.24151666666667,2,6.1978289422391875,6.1978289422391875
EF4V5DC,2,6,5,2024-05-05 12:51:56.000,2024-05-05 18:31:08.956,88.77546666666666,44.38773333333333,4,6.771714849290239,8.88523127948535
EF4V9B8H,1,3,5,2024-05-03 13:10:28.206,2024-05-03 14:00:10.809,49.71005,49.71005,8,4.910116925796221,3.475119893271409
EF4VA7FH,1,3,3,2024-05-04 10:12:15.159,2024-05-04 10:59:28.962,47.23005,47.23005,6,6.047019849379776,4.488471975721655
EF4WCBAM,1,3,1,2024-05-02 15:46:12.288,2024-05-02 16:20:01.024,33.812266666666666,33.812266666666666,1,5.354433768628967,5.354433768628967
EF4WV7D,1,3,2,2024-05-03 02:01:00.678,2024-05-03 02:36:38.037,35.62265,35.62265,9,2.0523123055507875,0.1994648358454267
EF4X4B8M,1,3,2,2024-05-04 18:33:33.385,2024-05-04 19:18:21.745,44.806000000000004,44.806000000000004,3,3.9369687141803986,1.37477096697571
EF4X7H7,1,3,3,2024-05-01 18:21:17.281,2024-05-01 19:02:42.554,41.421216666666666,41.421216666666666,7,7.8608567940521485,7.767426004479216
EF4Y9KE,1,3,1,2024-05-02 12:08:08.294,2024-05-02 13:26:46.311,78.63361666666667,78.63361666666667,1,0.2618703654400949,0.2618703654400949
EF4Z7BCH,1,3,1,2024-05-03 00:11:35.019,2024-05-03 00:46:52.978,35.29931666666666,35.29931666666666,1,4.725091548648755,4.725091548648755
EF506B9H,3,12,3,2024-05-05 14:40:23.652,2024-05-05 15:19:19.161,114.48878333333333,38.162927777777774,1,3.6730196302493567,3.6730196302493567
EF50CCD,1,3,1,2024-05-05 16:41:11.929,2024-05-05 17:21:58.088,40.76931666666667,40.76931666666667,1,0.3673108073858857,0.3673108073858857
EF528E2,1,3,1,2024-05-01 20:34:40.960,2024-05-01 21:08:13.291,33.53885,33.53885,1,10.872519706441969,10.872519706441969
EF534K4,1,3,4,2024-05-04 13:48:32.000,2024-05-04 14:40:25.000,51.88333333333333,51.88333333333333,5,5.9288950474914115,6.289923542484939
EF537D9M,1,3,3,2024-05-04 19:27:43.526,2024-05-04 20:38:01.315,70.29648333333333,70.29648333333333,8,2.7369557800872775,1.0381991444115677
EF53CIP,6,21,17,2024-05-04 18:55:14.999,2024-05-04 20:16:40.541,417.03945,69.506575,6,8.4605593320522,9.17728274134486
EF54AVZ,1,3,1,2024-05-03 08:51:45.274,2024-05-03 10:10:20.980,78.5951,78.5951,4,7.946089011488527,8.893788637802018
EF54B4J,1,3,2,2024-05-01 12:04:39.895,2024-05-01 13:24:29.992,79.83494999999999,79.83494999999999,2,1.2501223214564932,1.2501223214564932
EF54C81,2,6,2,2024-05-04 14:14:40.358,2024-05-04 15:29:30.341,142.89971666666668,71.44985833333334,1,13.16222441592629,13.16222441592629
EF553JC,1,3,2,2024-05-04 13:01:18.000,2024-05-04 14:10:54.000,69.6,69.6,3,7.378268682128433,10.57051413806266
EF55B6EM,1,3,3,2024-05-05 09:54:41.707,2024-05-05 10:37:55.917,43.23683333333334,43.23683333333334,13,3.184385247831508,0.356050544935359
EF55QCZ,2,7,2,2024-05-04 18:53:03.436,2024-05-04 19:32:25.791,75.10603333333333,37.553016666666664,1,1.2298895969105172,1.2298895969105172
EF584AFH,6,28,24,2024-05-01 18:25:30.009,2024-05-01 19:50:25.465,454.1481666666667,75.69136111111112,4,11.334139172497494,12.701231569055231
EF58KXC,1,3,1,2024-05-04 13:06:20.353,2024-05-04 14:27:03.516,80.71938333333333,80.71938333333333,1,0.0091757837466375,0.0091757837466375
EF58NJ8,1,3,2,2024-05-03 20:32:08.479,2024-05-03 21:21:39.704,49.52041666666666,49.52041666666666,5,5.525491735402955,6.081697469338108
EF58V8Z,1,3,1,2024-05-03 20:17:00.570,2024-05-03 21:42:59.997,85.99045,85.99045,1,0.0781309649464991,0.0781309649464991
EF58YEQ,1,3,3,2024-05-04 22:00:47.000,2024-05-04 22:57:37.000,56.833333333333336,56.833333333333336,5,3.5997243630416675,1.351782663387342
EF59L3C,1,3,3,2024-05-02 13:44:58.807,2024-05-02 15:08:13.875,83.25113333333334,83.25113333333334,3,1.649473025750477,1.6930134039633444
EF5BAC9H,1,3,1,2024-05-01 15:22:51.949,2024-05-01 16:02:50.156,39.97011666666666,39.97011666666666,2,0.282777154942497,0.282777154942497
EF5BDEFH,1,3,3,2024-05-02 18:52:01.384,2024-05-02 19:25:11.906,33.17536666666667,33.17536666666667,7,4.099440403817519,3.425609092327778
EF5BIPB,2,7,2,2024-05-04 21:44:22.386,2024-05-04 22:18:48.089,68.74983333333333,34.374916666666664,2,6.465221678703984,6.465221678703984
EF5BJRD,1,3,3,2024-05-01 15:22:34.341,2024-05-01 16:09:52.723,47.30636666666667,47.30636666666667,8,4.334093014875976,3.07090009013776
EF5BV8T,4,15,24,2024-05-03 08:41:42.229,2024-05-03 09:39:08.026,198.98431666666667,49.74607916666667,7,8.642126490812307,7.442445091293993
EF5CAJL,2,7,4,2024-05-01 08:52:07.555,2024-05-01 09:45:03.547,105.82495,52.912475,5,3.7882760875935424,1.7673048600883654
EF5E5E5,2,7,6,2024-05-03 19:50:43.000,2024-05-03 21:15:17.000,123.0,61.5,5,4.103069308455456,0.1299838328997168
EF5E789H,1,3,1,2024-05-03 19:51:35.285,2024-05-03 21:18:15.855,86.67616666666666,86.67616666666666,3,5.026644241373928,2.7545595612292684
EF5EA8CM,6,22,6,2024-05-01 17:46:39.154,2024-05-04 22:28:38.104,360.67926666666665,60.113211111111106,4,3.0403067042247627,0.22138563176371012
EF5EAECH,1,3,2,2024-05-01 15:19:07.167,2024-05-01 15:51:51.963,32.7466,32.7466,3,6.721399681856917,7.836478808855221
EF5H6CDK,1,3,1,2024-05-03 19:32:47.269,2024-05-03 20:28:37.388,55.83531666666667,55.83531666666667,2,7.05957611272823,7.05957611272823
EF5HAEEH,2,6,3,2024-05-02 08:53:19.961,2024-05-04 10:56:03.408,79.82961666666667,39.91480833333333,14,3.888266514353918,1.7132955294008325
EF5HAKD,1,3,6,2024-05-02 21:18:10.201,2024-05-02 22:24:58.719,66.80863333333333,66.80863333333333,6,8.934032886105097,10.352671278007449
EF5I569K,9,40,55,2024-05-03 19:40:38.097,2024-05-03 20:50:12.507,477.4349166666667,53.04832407407408,7,8.632861200971993,8.92020873288435
EF5I72D,1,3,3,2024-05-01 09:21:50.697,2024-05-01 10:08:34.338,46.72735,46.72735,6,5.590458730307209,5.973408527836437
EF5ICEG,1,3,1,2024-05-01 19:25:01.953,2024-05-01 19:55:23.307,30.355900000000002,30.355900000000002,1,0.3495388611480176,0.3495388611480176
EF5JTC7,7,42,21,2024-05-03 16:05:09.362,2024-05-03 17:34:01.835,536.8895333333334,76.69850476190477,3,1.8954719449720037,1.919150456064782
EF5K46Y,2,7,8,2024-05-01 18:43:57.580,2024-05-01 20:12:36.460,176.96711666666664,88.48355833333332,13,6.425987230623516,8.752564987795035
EF5K6E7H,5,25,8,2024-05-01 17:59:00.891,2024-05-01 19:22:52.378,361.70978333333335,72.34195666666668,2,4.449085678854531,4.449085678854531
EF5M389,1,3,2,2024-05-04 10:06:35.970,2024-05-04 10:49:52.809,43.28065,43.28065,6,6.503200147237834,5.569929954373265
EF5MCD8K,1,3,1,2024-05-03 13:11:25.781,2024-05-03 14:08:44.349,57.30946666666667,57.30946666666667,1,2.3039646111035736,2.3039646111035736
EF5N4AF,3,10,5,2024-05-03 14:14:58.919,2024-05-03 17:05:14.516,157.90046666666666,52.633488888888884,10,5.964190731190176,6.501128355487713
EF5OACCH,2,7,6,2024-05-01 10:56:33.198,2024-05-01 11:53:01.021,100.47811666666666,50.23905833333333,3,4.101000721739953,4.376463379942669
EF5PADEK,1,3,5,2024-05-02 12:07:52.456,2024-05-02 13:13:36.568,65.7352,65.7352,5,9.20153172275364,10.474189850510037
EF5Q4CDH,1,3,3,2024-05-01 09:15:24.559,2024-05-01 10:07:51.842,52.45471666666666,52.45471666666666,6,4.634982613587108,3.104702645644239
EF5Q566K,2,6,4,2024-05-02 14:05:30.743,2024-05-03 19:40:25.889,135.17121666666668,67.58560833333334,8,1.6383615674819076,0.0337265762202143
EF5Q8AY,2,7,2,2024-05-03 11:17:09.577,2024-05-03 12:01:48.924,89.08330000000001,44.541650000000004,2,1.9193037474165313,1.9193037474165313
EF5SC66K,2,7,5,2024-05-04 19:22:36.220,2024-05-04 20:40:50.045,126.51368333333335,63.25684166666667,6,3.097148870815563,1.8220750681527929
EF5TC77K,1,3,3,2024-05-02 14:02:59.786,2024-05-02 14:52:40.134,49.672466666666665,49.672466666666665,3,6.81571508540738,6.134383903376638
EF5UD8G,1,3,2,2024-05-05 08:40:23.111,2024-05-05 09:58:48.881,78.4295,78.4295,2,12.520224019301207,12.520224019301207
EF5V9EBH,1,3,2,2024-05-05 20:37:44.220,2024-05-05 21:27:38.049,49.89715,49.89715,5,5.10968188606443,4.699653008952839
EF5VBEEK,2,7,6,2024-05-02 01:39:30.266,2024-05-02 02:12:28.832,65.89921666666666,32.94960833333333,8,5.25672491148667,4.346739178832285
EF5W7ADK,1,3,3,2024-05-01 20:29:06.749,2024-05-01 21:28:09.494,59.04575,59.04575,6,3.235787264259564,2.903746687587618
EF5W9R6,6,21,7,2024-05-03 18:13:57.304,2024-05-05 14:10:05.018,449.6779333333333,74.94632222222222,3,6.1504929254605605,7.468631746664011
EF5WCAZ,1,3,1,2024-05-01 07:10:15.069,2024-05-01 07:41:28.071,31.2167,31.2167,1,4.818077426504243,4.818077426504243
EF5X7DCK,3,10,14,2024-05-01 07:50:20.906,2024-05-01 13:56:41.776,153.70096666666666,51.23365555555555,8,7.179571511417305,7.8647941988127545
EF5YCBH,1,3,1,2024-05-02 22:17:42.279,2024-05-02 23:21:42.412,64.00221666666667,64.00221666666667,2,3.0157648646471027,3.0157648646471027
EF5ZB7D,2,6,4,2024-05-03 15:23:26.651,2024-05-03 16:35:33.429,137.65725,68.828625,2,6.515747741437155,6.515747741437155
EF606HE,3,9,3,2024-05-04 11:22:44.839,2024-05-05 18:43:52.749,136.27605,45.42535,2,0.7595370992027872,0.7595370992027872
EF665E9K,1,3,3,2024-05-03 22:35:35.489,2024-05-03 23:38:44.142,63.144216666666665,63.144216666666665,3,7.433122510520772,7.8387994443162174
EF667D7K,2,6,7,2024-05-01 22:37:11.036,2024-05-02 00:30:03.818,142.8797,71.43985,6,5.409469911217929,4.650043943651492
EF676ABK,2,7,2,2024-05-04 21:02:46.232,2024-05-04 21:39:14.046,72.81876666666666,36.40938333333333,1,5.519542245963068,5.519542245963068
EF6978EK,1,3,2,2024-05-05 15:30:09.000,2024-05-05 16:22:55.000,52.766666666666666,52.766666666666666,2,6.387527169639609,6.387527169639609
EF6C5D7H,1,3,2,2024-05-02 19:30:13.405,2024-05-02 20:46:54.179,76.67956666666667,76.67956666666667,4,4.565399380657526,3.168416899721358
EF6OD7FK,1,3,1,2024-05-04 16:33:23.082,2024-05-04 17:10:38.823,37.26235,37.26235,1,9.26383399209486,9.26383399209486
EF6OHB7,1,3,3,2024-05-05 15:09:45.422,2024-05-05 16:36:30.346,86.74873333333333,86.74873333333333,3,12.667228673828667,12.796087240879231
EF6YCM9,1,3,1,2024-05-05 12:46:27.073,2024-05-05 13:22:46.432,36.322649999999996,36.322649999999996,4,3.557376835842474,0.3336950122736497
EF708OD,2,7,2,2024-05-01 10:34:17.302,2024-05-01 12:02:32.649,175.05751666666666,87.52875833333333,1,6.571981452407901,6.571981452407901
EF70C77M,1,3,3,2024-05-01 17:45:48.000,2024-05-01 18:32:07.000,46.31666666666667,46.31666666666667,3,10.801547825602436,11.637454500785529
EF7144D,1,3,2,2024-05-04 09:16:07.668,2024-05-04 10:27:19.657,71.19981666666666,71.19981666666666,11,4.724101938316391,0.8370905522704919
EF719AJ,1,3,3,2024-05-05 14:18:59.000,2024-05-05 15:21:06.000,62.11666666666667,62.11666666666667,3,7.689416150273899,6.228373702422145
EF719EBH,1,3,1,2024-05-05 07:38:01.000,2024-05-05 08:41:27.000,63.43333333333333,63.43333333333333,1,7.637798616709806,7.637798616709806
EF71C7X,1,3,2,2024-05-02 19:14:39.097,2024-05-02 19:49:06.869,34.46286666666666,34.46286666666666,4,8.133703854519208,9.287070468438007
EF73260,1,3,2,2024-05-03 11:04:10.206,2024-05-03 11:39:38.174,35.46613333333333,35.46613333333333,3,3.241152433450845,3.0791337370419787
EF7395FK,2,7,4,2024-05-03 09:36:07.990,2024-05-03 10:53:43.638,123.25278333333333,61.62639166666666,5,6.968240442265937,7.513743889865212
EF73GUD,2,7,2,2024-05-03 23:15:05.048,2024-05-04 00:16:10.962,117.20445000000001,58.602225000000004,6,3.175257998740784,2.6283442284176743
EF74740,1,3,1,2024-05-03 19:05:02.825,2024-05-03 19:38:17.497,33.24453333333334,33.24453333333334,3,5.335593403172457,4.418121169427583
EF74T5M,2,7,2,2024-05-05 08:31:29.383,2024-05-05 09:16:41.509,90.30291666666668,45.15145833333334,2,4.453758102483846,4.453758102483846
EF74WLE,1,3,1,2024-05-03 09:18:21.390,2024-05-03 10:22:28.236,64.1141,64.1141,3,0.0412297826148617,0.0498932838096294
EF75DUF,3,12,6,2024-05-01 09:11:03.585,2024-05-01 10:08:13.661,162.42715,54.142383333333335,2,11.235612374354268,11.235612374354268
EF761P7,1,3,2,2024-05-01 21:57:57.036,2024-05-01 23:08:00.841,70.06341666666667,70.06341666666667,5,1.537606863285823,1.0244525439433227
EF76676K,1,3,1,2024-05-03 12:26:41.781,2024-05-03 12:59:51.543,33.1627,33.1627,2,1.3136113361721455,1.3136113361721455
EF76X80,1,3,1,2024-05-05 19:16:07.168,2024-05-05 20:29:09.311,73.03571666666667,73.03571666666667,1,8.415658735687536,8.415658735687536
EF789O2,1,3,1,2024-05-03 05:47:14.351,2024-05-03 06:19:22.188,32.13061666666667,32.13061666666667,6,1.0333967882373252,0.1580682436816364
EF78CBEH,4,12,10,2024-05-01 08:15:00.901,2024-05-02 19:48:44.645,270.52411666666666,67.63102916666666,21,1.3378159989302412,0.3938347360049186
EF7948DK,1,3,1,2024-05-03 10:46:25.137,2024-05-03 11:45:44.300,59.319383333333334,59.319383333333334,1,0.0245493663753984,0.0245493663753984
EF795IL,1,3,2,2024-05-02 16:50:23.516,2024-05-02 17:25:43.644,35.33546666666667,35.33546666666667,2,2.7886049825719055,2.7886049825719055
EF79B8EH,4,14,8,2024-05-05 07:43:44.963,2024-05-05 09:58:45.067,312.26443333333333,78.06610833333333,2,1.8638584634696067,1.8638584634696067
EF79KHC,1,3,4,2024-05-03 18:24:43.345,2024-05-03 19:07:19.687,42.6057,42.6057,4,7.30591604691376,5.497333728991303
EF79PBN,1,3,4,2024-05-01 08:06:24.729,2024-05-01 09:10:01.096,63.60611666666667,63.60611666666667,6,3.8662671281269536,2.2900830208267724
EF7AP8I,1,3,1,2024-05-02 18:13:22.709,2024-05-02 19:01:13.830,47.85201666666667,47.85201666666667,3,4.683022996560893,5.409482823389402
EF7ATX7,1,3,2,2024-05-03 16:10:01.060,2024-05-03 16:57:24.930,47.39783333333333,47.39783333333333,5,2.927821354838902,0.0651717875821169
EF7B5A4,3,9,6,2024-05-05 13:23:39.371,2024-05-05 16:07:38.774,224.8889,74.96296666666667,5,1.6055322922376223,1.882177763324512
EF7BB3J,1,3,6,2024-05-03 10:14:31.928,2024-05-03 10:48:03.499,33.52618333333333,33.52618333333333,7,7.463945513042594,7.608419984783159
EF7BBBFK,1,3,1,2024-05-01 18:05:30.562,2024-05-01 19:15:35.317,70.07925,70.07925,1,12.166930283489476,12.166930283489476
EF7BD80,1,3,1,2024-05-02 12:24:30.291,2024-05-02 13:01:27.131,36.94733333333333,36.94733333333333,1,3.973860826563052,3.973860826563052
EF7BIP9,1,3,1,2024-05-02 20:58:05.739,2024-05-02 21:31:04.470,32.97885,32.97885,2,4.297940299057213,4.297940299057213
EF7BWRD,1,3,1,2024-05-01 21:01:39.083,2024-05-01 21:38:25.795,36.778533333333336,36.778533333333336,1,10.40817388589172,10.40817388589172
EF7CID1,1,3,1,2024-05-05 10:35:32.361,2024-05-05 11:56:53.386,81.35041666666666,81.35041666666666,4,1.0648215341823137,0.7507059674314114
EF7E7CFK,1,3,2,2024-05-03 13:02:34.982,2024-05-03 14:17:34.268,74.9881,74.9881,2,5.43675203969757,5.43675203969757
EF7F4L7,1,3,2,2024-05-05 11:45:24.302,2024-05-05 12:51:12.692,65.8065,65.8065,3,0.3650110370757898,0.0299134121386665
EF7FDAEH,1,3,1,2024-05-04 10:04:46.482,2024-05-04 11:31:01.123,86.24401666666667,86.24401666666667,4,3.5082736720148993,1.2075941819659746
EF7G9H8,1,3,1,2024-05-05 16:25:31.403,2024-05-05 17:32:10.627,66.65373333333334,66.65373333333334,5,0.5248210368407595,0.0874377206618394
EF7GDA9H,1,3,1,2024-05-05 08:11:31.617,2024-05-05 09:16:33.011,65.02323333333332,65.02323333333332,1,0.904024264011246,0.904024264011246
EF7GDDS,2,7,4,2024-05-04 14:59:55.724,2024-05-04 15:33:57.113,67.99035,33.995175,4,3.307707445481906,0.2435072310020285
EF7JA86H,1,3,3,2024-05-02 13:38:00.297,2024-05-02 14:36:50.574,58.83795,58.83795,3,9.022773537521168,13.206744244060634
EF7JCEBM,3,10,4,2024-05-05 13:00:43.172,2024-05-05 20:09:03.379,152.05433333333332,50.684777777777775,8,9.201263370125966,10.778542790010722
EF7N5CFK,1,3,1,2024-05-05 11:37:09.988,2024-05-05 12:08:51.212,31.687066666666666,31.687066666666666,3,4.045395154800879,1.5497535461374543
EF7N6DDK,2,7,2,2024-05-02 19:42:26.162,2024-05-02 20:52:24.115,123.62173333333334,61.81086666666667,2,4.05726832825693,4.05726832825693
EF7O97W,1,3,5,2024-05-03 11:59:59.847,2024-05-03 12:51:18.814,51.316116666666666,51.316116666666666,6,3.8731157379649015,3.7396812604270546
EF7O9B6M,1,3,2,2024-05-01 17:52:56.254,2024-05-01 18:24:24.141,31.464783333333333,31.464783333333333,4,4.353675595557515,3.943551301777674
EF7QDE6H,1,3,1,2024-05-04 14:19:13.827,2024-05-04 15:01:07.086,41.88765,41.88765,1,2.9873584946368616,2.9873584946368616
EF7S7BFH,1,3,1,2024-05-03 15:50:00.408,2024-05-03 16:53:48.021,63.793549999999996,63.793549999999996,4,8.087032269384068,9.143296919641823
EF7S8CBH,3,9,8,2024-05-02 19:52:51.852,2024-05-03 15:29:49.926,143.78390000000002,47.92796666666667,11,3.80245674860933,1.87233971731831
EF7SHDD,1,3,1,2024-05-03 05:52:33.764,2024-05-03 07:14:39.405,82.09401666666666,82.09401666666666,2,3.852280814008791,3.852280814008791
EF7T786M,2,7,2,2024-05-05 13:47:16.000,2024-05-05 14:31:59.000,79.73333333333333,39.86666666666667,2,4.441550775766336,4.441550775766336
EF7TD6FH,1,3,3,2024-05-01 16:12:53.000,2024-05-01 16:57:51.000,44.96666666666667,44.96666666666667,3,8.849836470908292,10.339657757328231
EF7U8C8,1,3,4,2024-05-04 12:00:07.283,2024-05-04 13:13:18.380,73.18495,73.18495,7,4.27260861430294,3.917224689831973
EF7U96DH,1,3,2,2024-05-05 10:11:07.000,2024-05-05 10:50:00.000,38.88333333333333,38.88333333333333,11,4.899467511723119,5.87845318301911
EF7UDB0,4,18,6,2024-05-03 11:30:45.689,2024-05-03 13:00:25.293,261.39753333333334,65.34938333333334,5,1.036788859304675,0.3137800701542507
EF7VBD9H,1,3,4,2024-05-04 19:14:40.998,2024-05-04 20:17:27.606,62.7768,62.7768,9,2.094125515101773,0.4691970812813564
EF7W5A7K,3,15,11,2024-05-04 14:19:51.436,2024-05-04 15:32:02.434,173.58466666666666,57.861555555555555,5,7.996628538022115,9.988956653477544
EF7W5M7,1,3,2,2024-05-02 08:49:19.585,2024-05-02 10:04:19.027,74.9907,74.9907,2,5.966224788021718,5.966224788021718
EF7W76EM,1,3,1,2024-05-05 14:51:41.693,2024-05-05 15:40:47.997,49.105066666666666,49.105066666666666,4,2.8523385560750554,0.554428624651721
EF7W7CP,2,7,4,2024-05-05 10:30:30.925,2024-05-05 11:12:52.622,84.66538333333334,42.33269166666667,2,7.0793958791448865,7.0793958791448865
EF7XCZC,1,3,1,2024-05-01 05:48:12.268,2024-05-01 06:46:51.670,58.6567,58.6567,1,1.1971372457995446,1.1971372457995446
EF7Z75BH,2,7,3,2024-05-03 20:44:53.555,2024-05-03 21:56:56.284,108.53323333333333,54.266616666666664,4,4.483005120962772,1.5534046986999093
EF806EEH,1,3,1,2024-05-04 12:15:06.127,2024-05-04 13:34:34.858,79.47885,79.47885,3,2.637393218753813,2.208198796777011
EF80DA7H,1,3,5,2024-05-04 20:27:19.714,2024-05-04 21:05:06.309,37.77658333333333,37.77658333333333,5,8.035934067924718,7.867442338203863
EF817EI,1,3,1,2024-05-03 12:02:59.949,2024-05-03 12:44:49.827,41.831300000000006,41.831300000000006,1,13.727673464407191,13.727673464407191
EF825DBH,4,14,4,2024-05-02 10:56:19.148,2024-05-05 14:17:16.151,180.18806666666666,45.047016666666664,21,6.161670952177472,5.7507987220447285
EF82A6BH,2,7,8,2024-05-03 11:52:02.691,2024-05-03 12:48:19.822,112.41165000000001,56.205825000000004,6,6.0884289317759785,4.318693953623905
EF82B6EH,3,12,3,2024-05-03 11:25:12.473,2024-05-03 12:05:29.444,106.55828333333334,35.51942777777778,5,4.843817075832973,1.405988573999522
EF8344A,1,3,3,2024-05-04 13:39:03.089,2024-05-04 14:20:49.073,41.7664,41.7664,3,6.522042167714303,7.089377355741018
EF8367B,1,3,1,2024-05-04 10:02:28.952,2024-05-04 10:40:39.922,38.18283333333333,38.18283333333333,1,1.8057947954987557,1.8057947954987557
EF83DB6M,1,3,1,2024-05-05 13:57:54.000,2024-05-05 14:30:42.000,32.8,32.8,4,2.1992874914356233,0.334294821495955
EF84A1P,1,3,1,2024-05-02 10:54:28.000,2024-05-02 12:22:50.000,88.36666666666666,88.36666666666666,1,4.643926904590522,4.643926904590522
EF84A6AK,2,7,4,2024-05-05 18:25:23.793,2024-05-05 18:59:56.008,68.99011666666667,34.49505833333333,2,5.035550232673621,5.035550232673621
EF84BCFK,2,6,8,2024-05-04 11:35:49.000,2024-05-04 12:50:07.000,124.77241666666666,62.38620833333333,6,7.423602018403905,7.757277055176692
EF84C66H,2,7,2,2024-05-03 11:54:26.760,2024-05-03 12:55:58.775,109.70531666666668,54.85265833333334,1,2.9435043400336216,2.9435043400336216
EF84IX9,1,3,1,2024-05-04 10:28:58.200,2024-05-04 11:16:13.317,47.25195,47.25195,7,2.4315662766634687,0.6098211699419146
EF8596CH,2,7,4,2024-05-01 16:01:23.102,2024-05-01 17:22:49.256,162.58913333333334,81.29456666666667,3,4.392673807552918,4.724806282942399
EF85I9H,1,3,2,2024-05-01 17:11:41.521,2024-05-01 18:04:19.659,52.63563333333333,52.63563333333333,2,12.234554402331046,12.234554402331046
EF86149,3,12,5,2024-05-04 12:25:39.192,2024-05-04 13:43:25.205,213.26698333333331,71.08899444444444,6,0.5517238980691991,0.033435572165816246
EF86J71,1,3,3,2024-05-01 19:41:15.711,2024-05-01 20:11:18.626,30.048583333333333,30.048583333333333,6,6.507949061690803,7.915811789801177
EF86WD1,1,3,4,2024-05-05 13:23:05.529,2024-05-05 14:01:18.765,38.2206,38.2206,4,9.232044026246232,11.238030462591828
EF86YQ7,1,3,2,2024-05-02 18:04:45.194,2024-05-02 19:09:46.660,65.02443333333333,65.02443333333333,4,1.333979811697151,1.3325697431724337
EF887DB,1,3,1,2024-05-04 17:15:29.500,2024-05-04 17:51:02.649,35.552483333333335,35.552483333333335,10,9.204791412287769,10.541243542159538
EF88BIV,2,7,6,2024-05-05 16:37:04.426,2024-05-05 17:32:45.721,106.6217,53.31085,15,2.7792100666104087,0.2341446053668285
EF89C8FH,2,7,6,2024-05-02 23:24:13.571,2024-05-03 00:14:33.978,98.13436666666666,49.06718333333333,3,4.282412723301294,2.5635328901269805
EF89DD7H,4,14,8,2024-05-01 09:11:20.059,2024-05-05 17:33:57.868,142.17823333333334,35.544558333333335,16,6.37386924339993,6.673431111796678
EF89UD1,1,3,2,2024-05-05 14:13:17.459,2024-05-05 15:27:12.027,73.90946666666667,73.90946666666667,6,2.695766034892518,0.07124820913352631
EF8AAC8M,2,7,2,2024-05-03 15:01:09.821,2024-05-03 15:40:46.794,76.06041666666667,38.030208333333334,1,13.315677731008517,13.315677731008517
EF8AO47,1,3,1,2024-05-04 07:49:28.844,2024-05-04 09:05:07.707,75.64771666666667,75.64771666666667,1,3.3400629416305443,3.3400629416305443
EF8AQE0,1,3,2,2024-05-04 01:26:40.635,2024-05-04 02:14:31.169,47.84223333333333,47.84223333333333,4,10.207308704892974,11.580366655435522
EF8B9D9K,1,3,4,2024-05-05 12:12:10.619,2024-05-05 12:57:51.723,45.685066666666664,45.685066666666664,11,4.792101112240282,2.230737580988167
EF8BBY0,1,3,1,2024-05-02 11:14:25.702,2024-05-02 12:02:31.669,48.099450000000004,48.099450000000004,1,0.0274778133449236,0.0274778133449236
EF8C8ADK,1,3,2,2024-05-05 16:24:00.131,2024-05-05 17:04:09.138,40.15011666666667,40.15011666666667,3,4.09483900648387,0.3940913446812665
EF8CD89H,1,3,4,2024-05-04 18:32:34.401,2024-05-04 19:10:35.126,38.01208333333333,38.01208333333333,4,8.090821426063041,9.279046116998119
EF8CHDR,1,3,3,2024-05-02 22:14:47.696,2024-05-02 22:57:12.749,42.41755,42.41755,3,4.569810383368801,4.556915879332867
EF8D4YF,1,3,3,2024-05-05 08:58:55.725,2024-05-05 10:12:54.135,73.9735,73.9735,5,1.146252813797351,0.1435247951442691
EF8D55EH,3,10,3,2024-05-02 10:24:30.962,2024-05-02 12:40:56.250,187.6129,62.53763333333333,1,0.6846850410772988,0.6846850410772988
EF8D5A7K,1,3,2,2024-05-04 17:39:55.197,2024-05-04 18:31:19.527,51.405499999999996,51.405499999999996,2,11.324527540169758,11.324527540169758
EF8DB86M,1,3,2,2024-05-05 20:29:02.407,2024-05-05 21:29:42.683,60.67126666666666,60.67126666666666,2,9.843520185318834,9.843520185318834
EF8E968K,2,6,8,2024-05-02 20:22:45.625,2024-05-03 20:50:24.250,66.26853333333332,33.13426666666666,8,7.2048834317550785,7.457552010728499
EF8F658K,1,3,1,2024-05-01 05:47:59.558,2024-05-01 06:27:03.434,39.064600000000006,39.064600000000006,2,0.4103671116922685,0.4103671116922685
EF8GB88M,1,3,2,2024-05-05 12:59:08.796,2024-05-05 13:29:14.487,30.09485,30.09485,5,6.06953026376806,5.116688933738878
EF8I466K,3,9,9,2024-05-02 15:45:54.760,2024-05-02 21:05:54.802,136.87656666666666,45.62552222222222,4,6.581725034245047,7.130833102122118
EF8J55FK,5,18,20,2024-05-04 23:07:34.131,2024-05-05 23:55:47.121,324.00210000000004,64.80042,12,5.727704641734506,5.544428853445928
EF8J74D,2,7,2,2024-05-05 17:27:01.317,2024-05-05 18:01:30.472,68.9108,34.4554,1,0.0062636979026018,0.0062636979026018
EF8JBCV,1,3,1,2024-05-03 12:54:06.318,2024-05-03 14:02:19.658,68.22233333333334,68.22233333333334,1,0.3299354866145173,0.3299354866145173
